cycle,req_valid,req_ready,req_accept,req_kv_head,req_position,req_dim,rsp_valid,rsp_ready,rsp_accept,rsp_data,score_valid,score_ready,score_accept,score_q_head,score_kv_head,score_position,score_raw,score_scaled,score_last,k_request_count,k_response_count,score_count
40816,0,0,0,6,2,68,0,1,0,0x000053,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8645,8644,67
40817,0,0,0,6,2,68,0,1,0,0x000053,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8645,8644,67
40818,0,0,0,6,2,68,1,1,1,0xfffbf0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8645,8644,67
40819,1,1,1,6,2,69,0,0,0,0xfffbf0,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8645,8645,67
40820,0,0,0,6,2,69,0,1,0,0xfffbf0,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8646,8645,67
40821,0,0,0,6,2,69,0,1,0,0xfffbf0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8646,8645,67
40822,0,0,0,6,2,69,0,1,0,0xfffbf0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8646,8645,67
40823,0,0,0,6,2,69,1,1,1,0xffff38,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8646,8645,67
40824,1,1,1,6,2,70,0,0,0,0xffff38,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8646,8646,67
40825,0,0,0,6,2,70,0,1,0,0xffff38,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8647,8646,67
40826,0,0,0,6,2,70,0,1,0,0xffff38,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8647,8646,67
40827,0,0,0,6,2,70,1,1,1,0x000295,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8647,8646,67
40828,1,1,1,6,2,71,0,0,0,0x000295,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8647,8647,67
40829,0,0,0,6,2,71,0,1,0,0x000295,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8648,8647,67
40830,0,0,0,6,2,71,0,1,0,0x000295,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8648,8647,67
40831,0,0,0,6,2,71,1,1,1,0x000cdb,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8648,8647,67
40832,1,1,1,6,2,72,0,0,0,0x000cdb,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8648,8648,67
40833,0,0,0,6,2,72,0,1,0,0x000cdb,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8649,8648,67
40834,0,0,0,6,2,72,0,1,0,0x000cdb,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8649,8648,67
40835,0,0,0,6,2,72,1,1,1,0x000137,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8649,8648,67
40836,1,1,1,6,2,73,0,0,0,0x000137,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8649,8649,67
40837,0,0,0,6,2,73,0,1,0,0x000137,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8650,8649,67
40838,0,0,0,6,2,73,0,1,0,0x000137,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8650,8649,67
40839,0,0,0,6,2,73,1,1,1,0x000801,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8650,8649,67
40840,1,1,1,6,2,74,0,0,0,0x000801,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8650,8650,67
40841,0,0,0,6,2,74,0,1,0,0x000801,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8651,8650,67
40842,0,0,0,6,2,74,0,1,0,0x000801,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8651,8650,67
40843,0,0,0,6,2,74,0,1,0,0x000801,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8651,8650,67
40844,0,0,0,6,2,74,0,1,0,0x000801,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8651,8650,67
40845,0,0,0,6,2,74,0,1,0,0x000801,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8651,8650,67
40846,0,0,0,6,2,74,1,1,1,0x000253,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8651,8650,67
40847,1,1,1,6,2,75,0,0,0,0x000253,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8651,8651,67
40848,0,0,0,6,2,75,0,1,0,0x000253,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8652,8651,67
40849,0,0,0,6,2,75,0,1,0,0x000253,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8652,8651,67
40850,0,0,0,6,2,75,1,1,1,0xfffdd0,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8652,8651,67
40851,1,1,1,6,2,76,0,0,0,0xfffdd0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8652,8652,67
40852,0,0,0,6,2,76,0,1,0,0xfffdd0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8653,8652,67
40853,0,0,0,6,2,76,0,1,0,0xfffdd0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8653,8652,67
40854,0,0,0,6,2,76,1,1,1,0xfff28d,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8653,8652,67
40855,1,1,1,6,2,77,0,0,0,0xfff28d,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8653,8653,67
40856,0,0,0,6,2,77,0,1,0,0xfff28d,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8654,8653,67
40857,0,0,0,6,2,77,0,1,0,0xfff28d,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8654,8653,67
40858,0,0,0,6,2,77,1,1,1,0x005b07,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8654,8653,67
40859,1,1,1,6,2,78,0,0,0,0x005b07,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8654,8654,67
40860,0,0,0,6,2,78,0,1,0,0x005b07,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8655,8654,67
40861,0,0,0,6,2,78,0,1,0,0x005b07,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8655,8654,67
40862,0,0,0,6,2,78,1,1,1,0xfff87d,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8655,8654,67
40863,1,1,1,6,2,79,0,0,0,0xfff87d,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8655,8655,67
40864,0,0,0,6,2,79,0,1,0,0xfff87d,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8656,8655,67
40865,0,0,0,6,2,79,0,1,0,0xfff87d,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8656,8655,67
40866,0,0,0,6,2,79,0,1,0,0xfff87d,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8656,8655,67
40867,0,0,0,6,2,79,1,1,1,0x0004b2,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8656,8655,67
40868,1,1,1,6,2,80,0,0,0,0x0004b2,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8656,8656,67
40869,0,0,0,6,2,80,0,1,0,0x0004b2,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8657,8656,67
40870,0,0,0,6,2,80,0,1,0,0x0004b2,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8657,8656,67
40871,0,0,0,6,2,80,1,1,1,0x000cc5,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8657,8656,67
40872,1,1,1,6,2,81,0,0,0,0x000cc5,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8657,8657,67
40873,0,0,0,6,2,81,0,1,0,0x000cc5,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8658,8657,67
40874,0,0,0,6,2,81,0,1,0,0x000cc5,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8658,8657,67
40875,0,0,0,6,2,81,1,1,1,0x000156,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8658,8657,67
40876,1,1,1,6,2,82,0,0,0,0x000156,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8658,8658,67
40877,0,0,0,6,2,82,0,1,0,0x000156,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8659,8658,67
40878,0,0,0,6,2,82,0,1,0,0x000156,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8659,8658,67
40879,0,0,0,6,2,82,1,1,1,0x000545,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8659,8658,67
40880,1,1,1,6,2,83,0,0,0,0x000545,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8659,8659,67
40881,0,0,0,6,2,83,0,1,0,0x000545,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8660,8659,67
40882,0,0,0,6,2,83,0,1,0,0x000545,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8660,8659,67
40883,0,0,0,6,2,83,1,1,1,0x00180c,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8660,8659,67
40884,1,1,1,6,2,84,0,0,0,0x00180c,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8660,8660,67
40885,0,0,0,6,2,84,0,1,0,0x00180c,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8661,8660,67
40886,0,0,0,6,2,84,0,1,0,0x00180c,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8661,8660,67
40887,0,0,0,6,2,84,0,1,0,0x00180c,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8661,8660,67
40888,0,0,0,6,2,84,1,1,1,0x000212,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8661,8660,67
40889,1,0,0,6,2,85,0,0,0,0x000212,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8661,8661,67
40890,1,1,1,6,2,85,0,0,0,0x000212,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8661,8661,67
40891,0,0,0,6,2,85,0,1,0,0x000212,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8662,8661,67
40892,0,0,0,6,2,85,0,1,0,0x000212,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8662,8661,67
40893,0,0,0,6,2,85,1,1,1,0x000588,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8662,8661,67
40894,1,0,0,6,2,86,0,0,0,0x000588,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8662,8662,67
40895,1,1,1,6,2,86,0,0,0,0x000588,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8662,8662,67
40896,0,0,0,6,2,86,0,1,0,0x000588,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8663,8662,67
40897,0,0,0,6,2,86,0,1,0,0x000588,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8663,8662,67
40898,0,0,0,6,2,86,1,1,1,0xffffae,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8663,8662,67
40899,1,1,1,6,2,87,0,0,0,0xffffae,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8663,8663,67
40900,0,0,0,6,2,87,0,1,0,0xffffae,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8664,8663,67
40901,0,0,0,6,2,87,0,1,0,0xffffae,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8664,8663,67
40902,0,0,0,6,2,87,0,1,0,0xffffae,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8664,8663,67
40903,0,0,0,6,2,87,0,1,0,0xffffae,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8664,8663,67
40904,0,0,0,6,2,87,0,1,0,0xffffae,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8664,8663,67
40905,0,0,0,6,2,87,1,1,1,0xfff7b8,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8664,8663,67
40906,1,1,1,6,2,88,0,0,0,0xfff7b8,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8664,8664,67
40907,0,0,0,6,2,88,0,1,0,0xfff7b8,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8665,8664,67
40908,0,0,0,6,2,88,0,1,0,0xfff7b8,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8665,8664,67
40909,0,0,0,6,2,88,1,1,1,0x00335c,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8665,8664,67
40910,1,1,1,6,2,89,0,0,0,0x00335c,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8665,8665,67
40911,0,0,0,6,2,89,0,1,0,0x00335c,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8666,8665,67
40912,0,0,0,6,2,89,0,1,0,0x00335c,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8666,8665,67
40913,0,0,0,6,2,89,0,1,0,0x00335c,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8666,8665,67
40914,0,0,0,6,2,89,1,1,1,0x000259,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8666,8665,67
40915,1,1,1,6,2,90,0,0,0,0x000259,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8666,8666,67
40916,0,0,0,6,2,90,0,1,0,0x000259,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8667,8666,67
40917,0,0,0,6,2,90,0,1,0,0x000259,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8667,8666,67
40918,0,0,0,6,2,90,1,1,1,0xfffa51,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8667,8666,67
40919,1,1,1,6,2,91,0,0,0,0xfffa51,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8667,8667,67
40920,0,0,0,6,2,91,0,1,0,0xfffa51,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8668,8667,67
40921,0,0,0,6,2,91,0,1,0,0xfffa51,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8668,8667,67
40922,0,0,0,6,2,91,1,1,1,0xffffc1,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8668,8667,67
40923,1,1,1,6,2,92,0,0,0,0xffffc1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8668,8668,67
40924,0,0,0,6,2,92,0,1,0,0xffffc1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8669,8668,67
40925,0,0,0,6,2,92,0,1,0,0xffffc1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8669,8668,67
40926,0,0,0,6,2,92,1,1,1,0x000281,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8669,8668,67
40927,1,1,1,6,2,93,0,0,0,0x000281,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8669,8669,67
40928,0,0,0,6,2,93,0,1,0,0x000281,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8670,8669,67
40929,0,0,0,6,2,93,0,1,0,0x000281,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8670,8669,67
40930,0,0,0,6,2,93,0,1,0,0x000281,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8670,8669,67
40931,0,0,0,6,2,93,0,1,0,0x000281,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8670,8669,67
40932,0,0,0,6,2,93,0,1,0,0x000281,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8670,8669,67
40933,0,0,0,6,2,93,0,1,0,0x000281,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8670,8669,67
40934,0,0,0,6,2,93,0,1,0,0x000281,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8670,8669,67
40935,0,0,0,6,2,93,0,1,0,0x000281,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8670,8669,67
40936,0,0,0,6,2,93,1,1,1,0x000ac8,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8670,8669,67
40937,1,0,0,6,2,94,0,0,0,0x000ac8,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8670,8670,67
40938,1,1,1,6,2,94,0,0,0,0x000ac8,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8670,8670,67
40939,0,0,0,6,2,94,0,1,0,0x000ac8,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8671,8670,67
40940,0,0,0,6,2,94,0,1,0,0x000ac8,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8671,8670,67
40941,0,0,0,6,2,94,0,1,0,0x000ac8,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8671,8670,67
40942,0,0,0,6,2,94,1,1,1,0x00049f,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8671,8670,67
40943,1,1,1,6,2,95,0,0,0,0x00049f,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8671,8671,67
40944,0,0,0,6,2,95,0,1,0,0x00049f,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8672,8671,67
40945,0,0,0,6,2,95,0,1,0,0x00049f,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8672,8671,67
40946,0,0,0,6,2,95,1,1,1,0x0005b0,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8672,8671,67
40947,1,1,1,6,2,96,0,0,0,0x0005b0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8672,8672,67
40948,0,0,0,6,2,96,0,1,0,0x0005b0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8673,8672,67
40949,0,0,0,6,2,96,0,1,0,0x0005b0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8673,8672,67
40950,0,0,0,6,2,96,1,1,1,0x001b20,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8673,8672,67
40951,1,1,1,6,2,97,0,0,0,0x001b20,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8673,8673,67
40952,0,0,0,6,2,97,0,1,0,0x001b20,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8674,8673,67
40953,0,0,0,6,2,97,0,1,0,0x001b20,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8674,8673,67
40954,0,0,0,6,2,97,1,1,1,0x0005a1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8674,8673,67
40955,1,1,1,6,2,98,0,0,0,0x0005a1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8674,8674,67
40956,0,0,0,6,2,98,0,1,0,0x0005a1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8675,8674,67
40957,0,0,0,6,2,98,0,1,0,0x0005a1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8675,8674,67
40958,0,0,0,6,2,98,1,1,1,0xffe053,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8675,8674,67
40959,1,1,1,6,2,99,0,0,0,0xffe053,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8675,8675,67
40960,0,0,0,6,2,99,0,1,0,0xffe053,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8676,8675,67
40961,0,0,0,6,2,99,0,1,0,0xffe053,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8676,8675,67
40962,0,0,0,6,2,99,0,1,0,0xffe053,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8676,8675,67
40963,0,0,0,6,2,99,1,1,1,0x00023b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8676,8675,67
40964,1,1,1,6,2,100,0,0,0,0x00023b,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8676,8676,67
40965,0,0,0,6,2,100,0,1,0,0x00023b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8677,8676,67
40966,0,0,0,6,2,100,0,1,0,0x00023b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8677,8676,67
40967,0,0,0,6,2,100,0,1,0,0x00023b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8677,8676,67
40968,0,0,0,6,2,100,0,1,0,0x00023b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8677,8676,67
40969,0,0,0,6,2,100,0,1,0,0x00023b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8677,8676,67
40970,0,0,0,6,2,100,1,1,1,0x000d9a,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8677,8676,67
40971,1,1,1,6,2,101,0,0,0,0x000d9a,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8677,8677,67
40972,0,0,0,6,2,101,0,1,0,0x000d9a,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8678,8677,67
40973,0,0,0,6,2,101,0,1,0,0x000d9a,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8678,8677,67
40974,0,0,0,6,2,101,1,1,1,0x00008b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8678,8677,67
40975,1,1,1,6,2,102,0,0,0,0x00008b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8678,8678,67
40976,0,0,0,6,2,102,0,1,0,0x00008b,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8679,8678,67
40977,0,0,0,6,2,102,0,1,0,0x00008b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8679,8678,67
40978,0,0,0,6,2,102,1,1,1,0xffffdf,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8679,8678,67
40979,1,0,0,6,2,103,0,0,0,0xffffdf,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8679,8679,67
40980,1,1,1,6,2,103,0,0,0,0xffffdf,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8679,8679,67
40981,0,0,0,6,2,103,0,1,0,0xffffdf,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8680,8679,67
40982,0,0,0,6,2,103,0,1,0,0xffffdf,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8680,8679,67
40983,0,0,0,6,2,103,1,1,1,0xfffeff,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8680,8679,67
40984,1,1,1,6,2,104,0,0,0,0xfffeff,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8680,8680,67
40985,0,0,0,6,2,104,0,1,0,0xfffeff,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8681,8680,67
40986,0,0,0,6,2,104,0,1,0,0xfffeff,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8681,8680,67
40987,0,0,0,6,2,104,0,1,0,0xfffeff,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8681,8680,67
40988,0,0,0,6,2,104,1,1,1,0xfff91a,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8681,8680,67
40989,1,0,0,6,2,105,0,0,0,0xfff91a,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8681,8681,67
40990,1,1,1,6,2,105,0,0,0,0xfff91a,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8681,8681,67
40991,0,0,0,6,2,105,0,1,0,0xfff91a,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8682,8681,67
40992,0,0,0,6,2,105,0,1,0,0xfff91a,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8682,8681,67
40993,0,0,0,6,2,105,1,1,1,0x0000e1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8682,8681,67
40994,1,1,1,6,2,106,0,0,0,0x0000e1,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8682,8682,67
40995,0,0,0,6,2,106,0,1,0,0x0000e1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8683,8682,67
40996,0,0,0,6,2,106,0,1,0,0x0000e1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8683,8682,67
40997,0,0,0,6,2,106,1,1,1,0xfff87c,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8683,8682,67
40998,1,1,1,6,2,107,0,0,0,0xfff87c,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8683,8683,67
40999,0,0,0,6,2,107,0,1,0,0xfff87c,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8684,8683,67
